start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,habit_raw,fight,dataset,time,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,rat_present
2018-04-21 01:43:00,,,,,,,,4,,6.5,1,,,dataset2,21/04/2018 01:43:00,56.0,2.0,13.93333333,3.0,1.0
2018-04-02 20:01:00,,,,,,,,4,,1.0,1,,,dataset2,02/04/2018 20:01:00,54.0,3.778020776,0.0,0.0,0.0
5/9/18 02:39,7.0,pick,5/9/18 02:33,5/9/18 02:39,367.0,0.0,1.0,5,5/8/18 19:26,7.221944444,1,pick,0.0,dataset1,05/09/2018 02:39:00,,,,,
22/4/18 01:25,6.0,pick,22/4/18 01:25,22/4/18 01:26,14.0,0.0,1.0,4,21/4/18 19:14,6.191388889,1,pick,0.0,dataset1,22/04/2018 01:25:00,,,,,
2018-04-16 21:40:00,,,,,,,,4,,2.5,1,,,dataset2,16/04/2018 21:40:00,12.0,3.124193548,0.0,0.0,0.0
2018-03-19 18:21:00,,,,,,,,3,,0.5,1,,,dataset2,19/03/2018 18:21:00,16.0,4.0,0.0,0.0,0.0
2018-05-17 22:02:00,,,,,,,,5,,2.5,1,,,dataset2,17/05/2018 22:02:00,50.0,2.758064516,0.0,0.0,0.0
2018-05-20 20:34:00,,,,,,,,5,,1.0,1,,,dataset2,20/05/2018 20:34:00,22.0,3.0,0.0,0.0,0.0
2018-03-29 03:27:00,,,,,,,,3,,8.5,1,,,dataset2,29/03/2018 03:27:00,29.0,2.0,0.0,0.0,0.0
2018-04-17 02:10:00,,,,,,,,4,,7.0,1,,,dataset2,17/04/2018 02:10:00,78.0,2.0,0.0,0.0,0.0
29/4/18 01:20,2.0,fast,29/4/18 01:19,29/4/18 01:24,58.0,0.0,1.0,4,28/4/18 19:19,6.032222222,1,fast,0.0,dataset1,29/04/2018 01:20:00,,,,,
2018-04-19 02:42:00,,,,,,,,4,,7.5,1,,,dataset2,19/04/2018 02:42:00,68.0,2.0,0.0,0.0,0.0
2018-05-03 03:21:00,,,,,,,,5,,8.0,1,,,dataset2,03/05/2018 03:21:00,25.0,2.0,12.05,3.0,1.0
26/4/18 22:25,15.0,bat,26/4/18 22:25,26/4/18 22:36,16.0,1.0,0.0,4,26/4/18 19:17,3.148055556,1,bat,0.0,dataset1,26/04/2018 22:25:00,,,,,
26/4/18 23:05,0.044489486,fast,26/4/18 23:04,26/4/18 23:09,26.0,0.0,1.0,4,26/4/18 19:17,3.806111111,1,fast,0.0,dataset1,26/04/2018 23:05:00,,,,,
30/4/18 02:46,22.0,bat,30/4/18 02:41,30/4/18 02:55,288.0,1.0,1.0,4,29/4/18 19:19,7.450277778,1,bat_and_pick,0.0,dataset1,30/04/2018 02:46:00,,,,,
2018-04-18 04:11:00,,,,,,,,4,,9.0,1,,,dataset2,18/04/2018 04:11:00,30.0,2.0,0.0,0.0,0.0
26/4/18 21:26,4.0,bat,26/4/18 21:24,26/4/18 21:26,101.0,1.0,1.0,4,26/4/18 19:17,2.157777778,1,bat_fight_and_pick,1.0,dataset1,26/04/2018 21:26:00,,,,,
2018-03-31 00:29:00,,,,,,,,3,,5.5,1,,,dataset2,31/03/2018 00:29:00,94.0,2.0,0.0,0.0,0.0
2018-04-16 00:10:00,,,,,,,,4,,5.0,1,,,dataset2,16/04/2018 00:10:00,23.0,3.0,0.0,0.0,0.0
