start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,habit_raw,fight
29/4/18 22:55,8,rat,29/4/18 22:53,29/4/18 23:06,144,1,0,4,29/4/18 19:19,3.611388889,1,rat,0
29/4/18 22:56,0.097800752,rat,29/4/18 22:53,29/4/18 23:06,184,1,0,4,29/4/18 19:19,3.6225,1,rat,0
29/4/18 23:00,0.063312201,bat,29/4/18 22:53,29/4/18 23:06,428,1,0,4,29/4/18 19:19,3.690277778,1,bat_fight,1
29/4/18 23:01,18,bat,29/4/18 22:53,29/4/18 23:06,490,1,1,4,29/4/18 19:19,3.7075,1,bat_pick,0
29/4/18 23:01,2,fast,29/4/18 22:53,29/4/18 23:06,521,0,1,4,29/4/18 19:19,3.716111111,1,fast,0
29/4/18 23:02,5,rat,29/4/18 22:53,29/4/18 23:06,529,1,1,4,29/4/18 19:19,3.718333333,1,rat_and_pick,0
29/4/18 23:06,0.078489345,fast,29/4/18 22:53,29/4/18 23:06,776,0,1,4,29/4/18 19:19,3.786944444,1,fast,0
30/4/18 01:30,22,bat,30/4/18 01:26,30/4/18 01:44,239,1,1,4,29/4/18 19:19,6.196944444,1,pick_bat,0
30/4/18 01:31,46,bat,30/4/18 01:26,30/4/18 01:44,257,1,1,4,29/4/18 19:19,6.201944444,1,pick_bat,0
30/4/18 01:31,9,bat,30/4/18 01:26,30/4/18 01:44,290,1,1,4,29/4/18 19:19,6.211111111,1,pick_bat,0
30/4/18 01:31,4,fast,30/4/18 01:26,30/4/18 01:44,304,0,1,4,29/4/18 19:19,6.215,1,fast,0
30/4/18 01:32,0.085746166,rat,30/4/18 01:26,30/4/18 01:44,315,1,1,4,29/4/18 19:19,6.218055556,1,rat_pick,0
30/4/18 01:32,4,pick,30/4/18 01:26,30/4/18 01:44,323,0,1,4,29/4/18 19:19,6.220277778,1,pick,0
30/4/18 01:33,0.040027684,rat,30/4/18 01:26,30/4/18 01:44,407,1,0,4,29/4/18 19:19,6.243611111,1,rat,0
30/4/18 01:37,0.076567662,fast,30/4/18 01:26,30/4/18 01:44,633,0,1,4,29/4/18 19:19,6.306388889,1,fast,0
30/4/18 01:40,0.072746343,rat,30/4/18 01:26,30/4/18 01:44,800,1,0,4,29/4/18 19:19,6.352777778,1,bat_and_rat,0
30/4/18 01:40,0.055695432,rat,30/4/18 01:26,30/4/18 01:44,808,1,0,4,29/4/18 19:19,6.355,1,bat_and_rat,0
30/4/18 01:40,33,rat,30/4/18 01:26,30/4/18 01:44,816,1,0,4,29/4/18 19:19,6.357222222,1,bat_and_rat,0
30/4/18 01:40,39,bat,30/4/18 01:26,30/4/18 01:44,844,1,1,4,29/4/18 19:19,6.365,1,pick_and_bat,0
30/4/18 01:42,3,fast,30/4/18 01:26,30/4/18 01:44,925,0,1,4,29/4/18 19:19,6.3875,1,fast,0
30/4/18 02:42,0.094277126,fast,30/4/18 02:41,30/4/18 02:55,63,0,1,4,29/4/18 19:19,7.387777778,1,fast,0
30/4/18 02:42,1,fast,30/4/18 02:41,30/4/18 02:55,91,0,1,4,29/4/18 19:19,7.395555556,1,fast,0
30/4/18 02:43,0.019462583,other,30/4/18 02:41,30/4/18 02:55,142,0,0,4,29/4/18 19:19,7.409722222,1,no_food,0
30/4/18 02:43,7,pick,30/4/18 02:41,30/4/18 02:55,162,0,1,4,29/4/18 19:19,7.415277778,1,pick,0
30/4/18 02:44,0.037865482,fast,30/4/18 02:41,30/4/18 02:55,191,0,1,4,29/4/18 19:19,7.423333333,1,fast,0
30/4/18 02:44,4,fast,30/4/18 02:41,30/4/18 02:55,222,0,1,4,29/4/18 19:19,7.431944444,1,fast,0
30/4/18 02:46,0.037828205,bat,30/4/18 02:41,30/4/18 02:55,291,1,1,4,29/4/18 19:19,7.451111111,1,bat_and_pick,0
30/4/18 02:46,22,bat,30/4/18 02:41,30/4/18 02:55,288,1,1,4,29/4/18 19:19,7.450277778,1,bat_and_pick,0
30/4/18 02:51,0.099086619,fast,30/4/18 02:41,30/4/18 02:55,624,0,1,4,29/4/18 19:19,7.543611111,1,fast,0
30/4/18 02:51,0.033212611,bat,30/4/18 02:41,30/4/18 02:55,630,1,1,4,29/4/18 19:19,7.545277778,1,bat_and_pick,0
30/4/18 02:55,0.096084094,rat,30/4/18 02:41,30/4/18 02:55,878,1,0,4,29/4/18 19:19,7.614166667,1,bat_and_rat,0
30/4/18 03:53,7,bat,30/4/18 03:43,30/4/18 04:42,605,1,1,4,29/4/18 19:19,8.582777778,1,bat_and_pick,0
30/4/18 03:54,6,pick,30/4/18 03:43,30/4/18 04:42,653,0,1,4,29/4/18 19:19,8.596111111,1,pick,0
30/4/18 01:34,5,rat,30/4/18 01:26,30/4/18 01:44,445,1,0,4,29/4/18 19:19,6.254166667,1,rat_and_bat,0
27/4/18 21:57,8,rat,27/4/18 21:56,27/4/18 22:00,47,1,0,4,27/4/18 19:18,2.662777778,1,rat,0
27/4/18 22:00,5,rat,27/4/18 21:56,27/4/18 22:00,199,1,0,4,27/4/18 19:18,2.705,1,rat,0
27/4/18 22:12,17,bat,27/4/18 22:08,27/4/18 22:12,214,1,0,4,27/4/18 19:18,2.9,1,other_bats,0
27/4/18 22:41,1,rat,27/4/18 22:39,27/4/18 22:41,127,1,0,4,27/4/18 19:18,3.389722222,1,rat,0
27/4/18 23:01,2,fast,27/4/18 23:01,27/4/18 23:12,18,0,1,4,27/4/18 19:18,3.732777778,1,fast,0
27/4/18 23:02,31,bat,27/4/18 23:01,27/4/18 23:12,68,1,0,4,27/4/18 19:18,3.746666667,1,other_bats,0
27/4/18 23:02,1,fast,27/4/18 23:01,27/4/18 23:12,79,0,1,4,27/4/18 19:18,3.749722222,1,fast,0
27/4/18 23:03,2,fast,27/4/18 23:01,27/4/18 23:12,105,0,1,4,27/4/18 19:18,3.756944444,1,fast,0
27/4/18 23:11,5,pick,27/4/18 23:01,27/4/18 23:12,576,1,1,4,27/4/18 19:18,3.887777778,1,pick_and_others,0
27/4/18 23:11,13,bat,27/4/18 23:01,27/4/18 23:12,592,1,0,4,27/4/18 19:18,3.892222222,1,bats,0
27/4/18 23:12,15,bat,27/4/18 23:01,27/4/18 23:12,623,1,0,4,27/4/18 19:18,3.900833333,1,bats,0
27/4/18 23:16,1,fast,27/4/18 23:15,27/4/18 23:17,35,0,1,4,27/4/18 19:18,3.97,1,fast,0
27/4/18 23:16,3,fast,27/4/18 23:15,27/4/18 23:17,74,0,1,4,27/4/18 19:18,3.980833333,1,fast,0
27/4/18 23:17,2,fast,27/4/18 23:15,27/4/18 23:17,120,0,1,4,27/4/18 19:18,3.993611111,1,fast,0
27/4/18 23:42,6,pick,27/4/18 23:41,27/4/18 23:43,23,0,1,4,27/4/18 19:18,4.401111111,1,pick,0
28/4/18 00:07,11,rat,28/4/18 00:04,28/4/18 00:14,174,1,1,4,27/4/18 19:18,4.829722222,1,rat_and_pick,0
28/4/18 00:10,3,rat,28/4/18 00:04,28/4/18 00:14,330,1,0,4,27/4/18 19:18,4.873055556,1,rat,0
28/4/18 00:10,6,pick,28/4/18 00:04,28/4/18 00:14,363,0,1,4,27/4/18 19:18,4.882222222,1,pick,0
28/4/18 00:10,5,bat,28/4/18 00:04,28/4/18 00:14,365,1,0,4,27/4/18 19:18,4.882777778,1,bat_fight,1
28/4/18 00:10,5,bat,28/4/18 00:04,28/4/18 00:14,365,1,0,4,27/4/18 19:18,4.882777778,1,bat_fight,1
28/4/18 00:11,2,fast,28/4/18 00:04,28/4/18 00:14,373,0,1,4,27/4/18 19:18,4.885,1,fast,0
28/4/18 00:11,4,pick,28/4/18 00:04,28/4/18 00:14,401,0,1,4,27/4/18 19:18,4.892777778,1,pick,0
28/4/18 00:11,1,rat,28/4/18 00:04,28/4/18 00:14,408,1,0,4,27/4/18 19:18,4.894722222,1,rat,0
28/4/18 00:12,7,rat,28/4/18 00:04,28/4/18 00:14,434,1,0,4,27/4/18 19:18,4.901944444,1,rat,0
28/4/18 00:12,6,pick,28/4/18 00:04,28/4/18 00:14,449,0,1,4,27/4/18 19:18,4.906111111,1,pick,0
28/4/18 00:13,5,rat,28/4/18 00:04,28/4/18 00:14,496,1,1,4,27/4/18 19:18,4.919166667,1,pick_and_rat,0
28/4/18 00:13,18,pick,28/4/18 00:04,28/4/18 00:14,497,0,1,4,27/4/18 19:18,4.919444444,1,pick,0
28/4/18 00:13,3,fast,28/4/18 00:04,28/4/18 00:14,520,0,1,4,27/4/18 19:18,4.925833333,1,fast,0
28/4/18 00:13,10,rat,28/4/18 00:04,28/4/18 00:14,544,1,0,4,27/4/18 19:18,4.9325,1,bat_and_rat,0
28/4/18 01:06,1,fast,28/4/18 01:06,28/4/18 01:07,19,0,1,4,27/4/18 19:18,5.808888889,1,fast,0
28/4/18 01:06,0.063724824,fast,28/4/18 01:06,28/4/18 01:07,35,0,1,4,27/4/18 19:18,5.813333333,1,fast,0
28/4/18 01:06,5,other,28/4/18 01:06,28/4/18 01:07,42,1,0,4,27/4/18 19:18,5.815277778,1,others,0
28/4/18 01:07,6,pick,28/4/18 01:06,28/4/18 01:07,74,0,1,4,27/4/18 19:18,5.824166667,1,pick,0
28/4/18 02:14,15,other,28/4/18 02:13,28/4/18 02:14,55,1,0,4,27/4/18 19:18,6.935833333,1,others,0
28/4/18 02:14,4,pick,28/4/18 02:13,28/4/18 02:14,90,0,1,4,27/4/18 19:18,6.945555556,1,pick,0
28/4/18 02:22,5,rat,28/4/18 02:21,28/4/18 02:23,60,1,0,4,27/4/18 19:18,7.071388889,1,rat_disappear,0
28/4/18 02:22,0.026148246,fast,28/4/18 02:21,28/4/18 02:23,90,0,1,4,27/4/18 19:18,7.079722222,1,fast,0
28/4/18 02:49,7,bat,28/4/18 02:47,28/4/18 02:51,120,1,1,4,27/4/18 19:18,7.528333333,1,pick_and_bat,0
28/4/18 02:49,7,pick,28/4/18 02:47,28/4/18 02:51,128,0,1,4,27/4/18 19:18,7.530555556,1,pick,0
28/4/18 02:50,0.08833199,fast,28/4/18 02:47,28/4/18 02:51,139,0,1,4,27/4/18 19:18,7.533611111,1,fast,0
28/4/18 02:50,8,pick,28/4/18 02:47,28/4/18 02:51,170,0,1,4,27/4/18 19:18,7.542222222,1,pick,0
28/4/18 02:50,28,pick,28/4/18 02:47,28/4/18 02:51,195,1,1,4,27/4/18 19:18,7.549166667,1,pick_and_others,0
28/4/18 02:51,6,pick,28/4/18 02:47,28/4/18 02:51,211,0,1,4,27/4/18 19:18,7.553611111,1,pick,0
28/4/18 03:25,15,rat,28/4/18 03:24,28/4/18 03:25,31,1,0,4,27/4/18 19:18,8.1225,1,rat_and_bat,0
28/4/18 03:25,2,fast,28/4/18 03:24,28/4/18 03:25,45,0,1,4,27/4/18 19:18,8.126388889,1,fast,0
28/4/18 03:36,3,fast,28/4/18 03:33,28/4/18 03:36,194,0,1,4,27/4/18 19:18,8.305,1,fast,0
28/4/18 03:51,3,fast,28/4/18 03:48,28/4/18 04:09,172,0,1,4,27/4/18 19:18,8.554722222,1,fast,0
28/4/18 05:16,17,rat,28/4/18 05:14,28/4/18 05:21,115,1,0,4,27/4/18 19:18,9.978888889,1,rat,0
28/4/18 05:20,1,pick,28/4/18 05:14,28/4/18 05:21,370,0,1,4,27/4/18 19:18,10.04972222,1,pick,0
28/4/18 05:55,3,fast,28/4/18 05:55,28/4/18 06:05,56,0,1,4,27/4/18 19:18,10.63222222,1,fast,0
27/4/18 23:10,0.032185829,other,27/4/18 23:01,27/4/18 23:12,530,0,0,4,27/4/18 19:18,3.875,1,nan,0
18/4/18 20:42,1,other,18/4/18 20:40,18/4/18 20:43,159,1,0,4,18/4/18 19:12,1.516388889,1,others,0
18/4/18 20:43,12,other,18/4/18 20:40,18/4/18 20:43,199,1,0,4,18/4/18 19:12,1.5275,1,others,0
19/4/18 00:19,7,pick,19/4/18 00:18,19/4/18 00:19,59,0,1,4,18/4/18 19:12,5.118888889,1,pick,0
19/4/18 01:15,3,fast,19/4/18 01:12,19/4/18 01:18,187,0,1,4,18/4/18 19:12,6.058055556,1,fast,0
19/4/18 04:31,8,rat,19/4/18 04:28,19/4/18 04:34,200,1,0,4,18/4/18 19:12,9.331666667,1,rat,0
19/4/18 04:32,1,fast,19/4/18 04:28,19/4/18 04:34,210,0,1,4,18/4/18 19:12,9.334444444,1,fast,0
19/4/18 04:33,5,pick,19/4/18 04:28,19/4/18 04:34,274,0,1,4,18/4/18 19:12,9.352222222,1,pick,0
19/4/18 04:33,14,pick,19/4/18 04:28,19/4/18 04:34,280,0,1,4,18/4/18 19:12,9.353888889,1,pick,0
18/4/18 20:59,0.093387578,other,18/4/18 20:56,18/4/18 20:59,200,0,0,4,18/4/18 19:12,1.792222222,1,nan,0
18/4/18 20:41,0.029003504,other,18/4/18 20:40,18/4/18 20:43,71,0,0,4,18/4/18 19:12,1.491944444,1,nan,0
15/4/18 21:28,9,other,15/4/18 21:24,15/4/18 21:29,188,0,0,4,15/4/18 19:10,2.300555556,1,nan,0
15/4/18 21:28,1,other,15/4/18 21:24,15/4/18 21:29,238,0,0,4,15/4/18 19:10,2.314444444,1,nan,0
30/4/18 21:15,2,rat,30/4/18 21:14,30/4/18 21:16,38,1,0,4,30/4/18 19:20,1.926388889,1,rat,0
30/4/18 21:16,2,bat,30/4/18 21:14,30/4/18 21:16,109,1,0,4,30/4/18 19:20,1.946111111,1,bats,0
30/4/18 21:33,50,bat,30/4/18 21:28,30/4/18 21:33,299,1,1,4,30/4/18 19:20,2.227222222,1,bat_and_pick,0
30/4/18 22:09,150,pick,30/4/18 22:08,30/4/18 22:15,63,1,1,4,30/4/18 19:20,2.8325,1,all_pick,0
30/4/18 22:11,6,bat,30/4/18 22:08,30/4/18 22:15,139,1,0,4,30/4/18 19:20,2.853611111,1,bat_fight,1
30/4/18 22:12,11,pick,30/4/18 22:08,30/4/18 22:15,228,0,1,4,30/4/18 19:20,2.878333333,1,pick,0
30/4/18 22:15,13,bat,30/4/18 22:08,30/4/18 22:15,407,1,0,4,30/4/18 19:20,2.928055556,1,bat,0
30/4/18 22:40,32,rat,30/4/18 22:34,30/4/18 22:40,359,1,0,4,30/4/18 19:20,3.343333333,1,rat,0
30/4/18 23:07,36,pick,30/4/18 23:07,30/4/18 23:11,0,0,1,4,30/4/18 19:20,3.786944444,1,pick,0
30/4/18 23:29,164,rat,30/4/18 23:19,30/4/18 23:32,609,1,1,4,30/4/18 19:20,4.1525,1,eating_bat_rat_pick,0
30/4/18 23:29,4,bat,30/4/18 23:19,30/4/18 23:32,616,1,0,4,30/4/18 19:20,4.154444444,1,bat_fight,1
30/4/18 23:29,9,bat,30/4/18 23:19,30/4/18 23:32,655,1,0,4,30/4/18 19:20,4.165277778,1,bat_fight,1
30/4/18 23:30,12,bat,30/4/18 23:19,30/4/18 23:32,673,1,0,4,30/4/18 19:20,4.170277778,1,bat_fight,1
30/4/18 23:30,11,bat,30/4/18 23:19,30/4/18 23:32,685,1,1,4,30/4/18 19:20,4.173611111,1,bat_pick,0
30/4/18 23:31,2,fast,30/4/18 23:19,30/4/18 23:32,773,0,1,4,30/4/18 19:20,4.198055556,1,fast,0
4/9/18 22:12,0.052214843,other,4/9/18 22:10,4/9/18 22:12,139,0,0,4,4/9/18 19:05,3.127777778,1,nan,0
4/9/18 22:12,1,other,4/9/18 22:10,4/9/18 22:12,129,0,0,4,4/9/18 19:05,3.125,1,nan,0
22/4/18 19:38,5,bat,22/4/18 19:38,22/4/18 19:42,9,1,0,4,22/4/18 19:14,0.4025,1,bat,0
22/4/18 19:41,2,fast,22/4/18 19:38,22/4/18 19:42,203,0,1,4,22/4/18 19:14,0.456388889,1,fast,0
23/4/18 00:11,7,pick,23/4/18 00:08,23/4/18 00:12,161,0,1,4,22/4/18 19:14,4.955,1,pick,0
23/4/18 00:12,2,pick,23/4/18 00:08,23/4/18 00:12,238,0,1,4,22/4/18 19:14,4.976388889,1,pick,0
23/4/18 00:46,5,fast,23/4/18 00:45,23/4/18 00:50,64,0,1,4,22/4/18 19:14,5.536388889,1,fast,0
23/4/18 00:48,4,pick,23/4/18 00:45,23/4/18 00:50,174,0,1,4,22/4/18 19:14,5.566944444,1,pick,0
23/4/18 00:49,4,pick,23/4/18 00:45,23/4/18 00:50,263,0,1,4,22/4/18 19:14,5.591666667,1,pick,0
23/4/18 00:49,16,pick,23/4/18 00:45,23/4/18 00:50,276,0,1,4,22/4/18 19:14,5.595277778,1,pick,0
23/4/18 01:08,1,fast,23/4/18 01:07,23/4/18 01:10,105,0,1,4,22/4/18 19:14,5.916111111,1,fast,0
23/4/18 01:10,2,fast,23/4/18 01:07,23/4/18 01:10,183,0,1,4,22/4/18 19:14,5.937777778,1,fast,0
23/4/18 01:41,3,pick,23/4/18 01:41,23/4/18 01:44,1,0,1,4,22/4/18 19:14,6.456111111,1,pick,0
23/4/18 00:47,4,pick,23/4/18 00:45,23/4/18 00:50,161,0,1,4,22/4/18 19:14,5.563333333,1,pick,0
25/4/18 19:25,30,rat,25/4/18 19:24,25/4/18 19:32,57,1,1,4,25/4/18 19:17,0.138611111,1,pick_and_rat,0
25/4/18 19:31,28,pick,25/4/18 19:24,25/4/18 19:32,433,0,1,4,25/4/18 19:17,0.243055556,1,pick,0
23/4/18 19:51,2,pick,23/4/18 19:51,23/4/18 19:51,5,0,1,4,23/4/18 19:15,0.605555556,1,fast_and_pick,0
24/4/18 03:57,27,other,24/4/18 03:51,24/4/18 03:57,389,1,0,4,23/4/18 19:15,8.714444444,1,other directions,0
24/4/18 05:16,5,other,24/4/18 05:14,24/4/18 05:19,72,0,0,4,23/4/18 19:15,10.01916667,1,nan,0
20/4/18 19:22,1,fast,20/4/18 19:18,20/4/18 19:26,254,0,1,4,20/4/18 19:13,0.164722222,1,fast,0
20/4/18 19:25,5,fast,20/4/18 19:18,20/4/18 19:26,383,0,1,4,20/4/18 19:13,0.200555556,1,fast,0
20/4/18 19:25,0.039481249,fast,20/4/18 19:18,20/4/18 19:26,440,0,1,4,20/4/18 19:13,0.216388889,1,fast,0
20/4/18 21:06,118,rat,20/4/18 21:05,20/4/18 21:11,73,1,1,4,20/4/18 19:13,1.891666667,1,rat_and_pick,0
20/4/18 21:11,37,rat,20/4/18 21:05,20/4/18 21:11,375,1,0,4,20/4/18 19:13,1.975555556,1,rat,0
20/4/18 21:21,109,rat,20/4/18 21:20,20/4/18 21:34,90,1,0,4,20/4/18 19:13,2.141944444,1,rat,0
20/4/18 21:22,2,fast,20/4/18 21:20,20/4/18 21:34,139,0,1,4,20/4/18 19:13,2.155555556,1,fast,0
20/4/18 21:24,25,pick,20/4/18 21:20,20/4/18 21:34,250,0,1,4,20/4/18 19:13,2.186388889,1,pick,0
20/4/18 21:27,37,pick,20/4/18 21:20,20/4/18 21:34,477,0,1,4,20/4/18 19:13,2.249444444,1,pick,0
20/4/18 21:59,2,pick,20/4/18 21:59,20/4/18 21:59,12,0,1,4,20/4/18 19:13,2.772222222,1,pick,0
21/4/18 00:49,1,pick,21/4/18 00:49,21/4/18 00:55,0,0,1,4,20/4/18 19:13,5.601666667,1,pick,0
21/4/18 00:50,28,rat,21/4/18 00:49,21/4/18 00:55,107,1,0,4,20/4/18 19:13,5.631388889,1,bat_and_rat,0
21/4/18 00:54,2,bat,21/4/18 00:49,21/4/18 00:55,349,1,0,4,20/4/18 19:13,5.698611111,1,bat_fight,1
21/4/18 00:55,0.071239584,fast,21/4/18 00:49,21/4/18 00:55,383,0,1,4,20/4/18 19:13,5.708055556,1,fast,0
21/4/18 01:44,11,rat,21/4/18 01:43,21/4/18 01:45,25,1,0,4,20/4/18 19:13,6.516666667,1,rat,0
21/4/18 02:08,5,bat,21/4/18 02:06,21/4/18 02:18,121,1,0,4,20/4/18 19:13,6.933055556,1,bats,0
21/4/18 02:09,0.033235649,fast,21/4/18 02:06,21/4/18 02:18,150,0,1,4,20/4/18 19:13,6.941111111,1,fast,0
21/4/18 02:09,3,pick,21/4/18 02:06,21/4/18 02:18,172,0,1,4,20/4/18 19:13,6.947222222,1,pick,0
21/4/18 02:14,15,rat,21/4/18 02:06,21/4/18 02:18,460,1,0,4,20/4/18 19:13,7.027222222,1,rat,0
21/4/18 02:15,1,fast,21/4/18 02:06,21/4/18 02:18,482,0,1,4,20/4/18 19:13,7.033333333,1,fast,0
21/4/18 02:16,1,rat,21/4/18 02:06,21/4/18 02:18,580,1,0,4,20/4/18 19:13,7.060555556,1,rat,0
21/4/18 02:16,17,rat,21/4/18 02:06,21/4/18 02:18,587,1,0,4,20/4/18 19:13,7.0625,1,rat,0
21/4/18 02:17,0.0502264,fast,21/4/18 02:06,21/4/18 02:18,603,0,1,4,20/4/18 19:13,7.066944444,1,fast,0
21/4/18 02:17,4,bat,21/4/18 02:06,21/4/18 02:18,619,1,0,4,20/4/18 19:13,7.071388889,1,bat_fight,1
21/4/18 02:17,1,other,21/4/18 02:06,21/4/18 02:18,621,0,0,4,20/4/18 19:13,7.071944444,1,fight,1
21/4/18 02:17,0.057320093,other,21/4/18 02:06,21/4/18 02:18,629,0,0,4,20/4/18 19:13,7.074166667,1,no_food,0
21/4/18 02:17,2,bat,21/4/18 02:06,21/4/18 02:18,628,1,0,4,20/4/18 19:13,7.073888889,1,bat,0
21/4/18 02:17,2,fast,21/4/18 02:06,21/4/18 02:18,638,0,1,4,20/4/18 19:13,7.076666667,1,fast,0
21/4/18 03:26,1,fast,21/4/18 03:21,21/4/18 03:26,261,0,1,4,20/4/18 19:13,8.218611111,1,fast,0
21/4/18 03:26,6,rat,21/4/18 03:21,21/4/18 03:26,279,1,0,4,20/4/18 19:13,8.223611111,1,rat,0
21/4/18 05:54,4,fast,21/4/18 05:50,21/4/18 06:09,285,0,1,4,20/4/18 19:13,10.69888889,1,fast,0
21/4/18 00:54,17,pick,21/4/18 00:49,21/4/18 00:55,336,0,1,4,20/4/18 19:13,5.695,1,pick,0
31/5/18 23:34,41,other,31/5/18 23:31,31/5/18 23:34,133,0,0,5,31/5/18 19:41,3.885833333,1,nan,0
5/6/18 23:55,4,rat,5/6/18 23:44,5/6/18 23:55,629,1,0,5,5/6/18 19:24,4.518888889,1,rat,0
5/7/18 03:16,10,bat,5/7/18 03:12,5/7/18 03:16,234,1,0,5,5/6/18 19:24,7.870833333,1,bat_fight,1
5/7/18 03:45,23,rat,5/7/18 03:38,5/7/18 03:54,423,1,0,5,5/6/18 19:24,8.3525,1,rat,0
5/7/18 04:28,2,rat,5/7/18 04:25,5/7/18 04:36,158,1,0,5,5/6/18 19:24,9.072777778,1,rat,0
5/7/18 04:29,5,bat,5/7/18 04:25,5/7/18 04:36,203,1,0,5,5/6/18 19:24,9.085277778,1,other_bats,0
5/7/18 04:44,42,rat,5/7/18 04:43,5/7/18 04:46,108,1,0,5,5/6/18 19:24,9.3475,1,rat,0
5/7/18 05:32,10,pick,5/7/18 05:30,5/7/18 05:42,149,0,1,5,5/6/18 19:24,10.14583333,1,pick,0
5/7/18 05:33,2,rat,5/7/18 05:30,5/7/18 05:42,187,1,0,5,5/6/18 19:24,10.15638889,1,rat,0
5/7/18 03:16,30,rat,5/7/18 03:12,5/7/18 03:16,221,1,0,5,5/6/18 19:24,7.867222222,1,bat_fight_rat,1
5/7/18 04:29,50,rat,5/7/18 04:25,5/7/18 04:36,252,1,1,5,5/6/18 19:24,9.098888889,1,rat_pick,0
5/9/18 01:39,31,pick,5/9/18 01:35,5/9/18 01:39,230,0,1,5,5/8/18 19:26,6.223055556,1,pick,0
5/9/18 02:33,3,rat,5/9/18 02:33,5/9/18 02:39,10,1,0,5,5/8/18 19:26,7.122777778,1,bat_rat,0
5/9/18 02:34,2,fast,5/9/18 02:33,5/9/18 02:39,61,0,1,5,5/8/18 19:26,7.136944444,1,fast,0
5/9/18 02:35,1,fast,5/9/18 02:33,5/9/18 02:39,132,0,1,5,5/8/18 19:26,7.156666667,1,fast,0
5/9/18 02:35,4,pick,5/9/18 02:33,5/9/18 02:39,137,0,1,5,5/8/18 19:26,7.158055556,1,pick,0
5/9/18 02:35,5,pick,5/9/18 02:33,5/9/18 02:39,144,0,1,5,5/8/18 19:26,7.16,1,pick,0
5/9/18 02:38,21,pick,5/9/18 02:33,5/9/18 02:39,318,0,1,5,5/8/18 19:26,7.208333333,1,pick,0
5/9/18 02:39,7,pick,5/9/18 02:33,5/9/18 02:39,367,0,1,5,5/8/18 19:26,7.221944444,1,pick,0
5/9/18 02:39,23,pick,5/9/18 02:33,5/9/18 02:39,378,0,1,5,5/8/18 19:26,7.225,1,pick,0
5/9/18 03:23,1,fast,5/9/18 03:21,5/9/18 03:30,78,0,1,5,5/8/18 19:26,7.953888889,1,fast,0
5/9/18 03:29,8,rat,5/9/18 03:21,5/9/18 03:30,483,1,0,5,5/8/18 19:26,8.066388889,1,rat,0
5/9/18 03:30,8,rat,5/9/18 03:21,5/9/18 03:30,530,1,0,5,5/8/18 19:26,8.079444444,1,rat,0
5/1/18 21:28,1,fast,5/1/18 21:27,5/1/18 21:38,62,0,1,5,5/1/18 19:21,2.120277778,1,fast,0
5/1/18 21:34,1,fast,5/1/18 21:27,5/1/18 21:38,443,0,1,5,5/1/18 19:21,2.226111111,1,fast,0
5/1/18 22:11,4,other,5/1/18 22:06,5/1/18 22:11,275,0,0,5,5/1/18 19:21,2.833888889,1,pup_and_mon,0
5/1/18 23:12,23,pick,5/1/18 23:08,5/1/18 23:12,261,0,1,5,5/1/18 19:21,3.858611111,1,pick,0
5/1/18 23:56,10,pick,5/1/18 23:54,5/2/18 00:00,130,0,1,5,5/1/18 19:21,4.592777778,1,pick,0
5/2/18 00:47,2,pick,5/2/18 00:46,5/2/18 00:58,10,0,1,5,5/1/18 19:21,5.434166667,1,pick,0
5/2/18 00:47,19,rat,5/2/18 00:46,5/2/18 00:58,12,1,0,5,5/1/18 19:21,5.434722222,1,rat,0
5/2/18 00:49,1,fast,5/2/18 00:46,5/2/18 00:58,142,0,1,5,5/1/18 19:21,5.470833333,1,fast,0
5/2/18 00:50,106,pick,5/2/18 00:46,5/2/18 00:58,204,1,1,5,5/1/18 19:21,5.488055556,1,pick_eating_all,0
5/2/18 00:51,2,bat,5/2/18 00:46,5/2/18 00:58,253,1,0,5,5/1/18 19:21,5.501666667,1,bat_fight,1
5/2/18 00:51,6,rat,5/2/18 00:46,5/2/18 00:58,280,1,0,5,5/1/18 19:21,5.509166667,1,bat_and_rat,0
5/2/18 00:53,20,rat,5/2/18 00:46,5/2/18 00:58,396,1,1,5,5/1/18 19:21,5.541388889,1,pick_bat_rat,0
5/2/18 00:53,22,pick,5/2/18 00:46,5/2/18 00:58,408,0,1,5,5/1/18 19:21,5.544722222,1,pick,0
5/2/18 00:54,7,pick,5/2/18 00:46,5/2/18 00:58,433,0,1,5,5/1/18 19:21,5.551666667,1,pick,0
5/2/18 00:57,4,rat,5/2/18 00:46,5/2/18 00:58,627,1,0,5,5/1/18 19:21,5.605555556,1,rat,0
5/2/18 01:35,2,rat,5/2/18 01:34,5/2/18 01:36,99,1,0,5,5/1/18 19:21,6.248333333,1,rat,0
5/2/18 02:20,0.010871342,bat,5/2/18 02:14,5/2/18 02:24,404,1,0,5,5/1/18 19:21,6.995555556,1,bat,0
5/2/18 02:21,4,bat,5/2/18 02:14,5/2/18 02:24,449,1,0,5,5/1/18 19:21,7.008055556,1,bat,0
5/2/18 02:22,6,bat,5/2/18 02:14,5/2/18 02:24,481,1,0,5,5/1/18 19:21,7.016944444,1,bat,0
5/2/18 02:52,30,pick,5/2/18 02:45,5/2/18 02:52,394,0,1,5,5/1/18 19:21,7.519722222,1,pick,0
